DATA,DATA,ESTADO,CIDADE,CONFIRMADOS,FATAIS
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,SÃO SEBASTIÃO,2,0
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,SÃO VICENTE,1,0
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,SUZANO,1,0
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,TATUÍ,1,0
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,TAUBATÉ,1,0
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,VALINHOS,1,0
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,VINHEDO,1,0
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,VOTORANTIM,1,0
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,VOTUPORANGA,1,0
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,CAIEIRAS,9,1
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,CAMPINAS,15,1
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,EMBU DAS ARTES,7,1
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,INDEFINIDA,53,1
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,RIBEIRÃO PRETO,6,1
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,SANTO ANDRÉ,48,1
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,SÃO BERNARDO DO CAMPO,44,1
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,SÃO CAETANO DO SUL,30,1
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,SOROCABA,3,1
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,TABOÃO DA SERRA,12,1
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,VARGEM GRANDE PAULISTA,2,1
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,SÃO PAULO,1885,121
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,GUARULHOS,21,2
2020-03-31 00:00:00,2020-03-31 00:00:00,SP,OSASCO,33,2
2020-03-31 00:00:00,2020-03-31 00:00:00,TO,ARAGUAÍNA,3,0
2020-03-31 00:00:00,2020-03-31 00:00:00,TO,PALMAS,9,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AC,ACRELÂNDIA,8,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AC,PORTO ACRE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AC,RIO BRANCO,34,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AL,INDEFINIDA,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AL,PORTO REAL DO COLÉGIO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AL,MACEIÓ,13,1
2020-04-01 00:00:00,2020-04-01 00:00:00,AM,ANORI,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AM,BOCA DO ACRE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AM,CAREIRO DA VÁRZEA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AM,ITACOATIARA,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AM,MANACAPURU,6,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AM,NOVO AIRÃO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AM,SANTO ANTÔNIO DO IÇÁ,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,AM,PARINTINS,3,1
2020-04-01 00:00:00,2020-04-01 00:00:00,AM,MANAUS,179,2
2020-04-01 00:00:00,2020-04-01 00:00:00,AP,MACAPÁ,11,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,ALAGOINHAS,3,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,BARRA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,BARRA DO ROCHA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,BARREIRAS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,BRUMADO,5,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,CAMAÇARI,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,CANARANA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,CANDEIAS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,CATU,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,COARACI,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,CONCEIÇÃO DO JACUÍPE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,CONDE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,DIAS D'ÁVILA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,FEIRA DE SANTANA,19,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,ILHÉUS,7,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,INDEFINIDA,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,IPIAÚ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,ITABUNA,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,ITAGIBÁ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,ITAJUÍPE,3,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,ITAMARAJU,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,ITORORÓ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,JEQUIÉ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,JUAZEIRO,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,LAURO DE FREITAS,12,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,MEDEIROS NETO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,NOVA SOURE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,POJUCA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,PORTO SEGURO,10,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,PRADO,3,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,SÃO DOMINGOS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,TEIXEIRA DE FREITAS,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,VITÓRIA DA CONQUISTA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,BA,SALVADOR,153,2
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,AQUIRAZ,14,0
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,BEBERIBE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,CAUCAIA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,FORTIM,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,INDEFINIDA,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,ITAITINGA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,JUAZEIRO DO NORTE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,MARACANAÚ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,MARANGUAPE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,MAURITI,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,QUIXADÁ,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,SOBRAL,5,0
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,EUSÉBIO,1,1
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,SANTA QUITÉRIA,1,1
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,TIANGUÁ,1,1
2020-04-01 00:00:00,2020-04-01 00:00:00,CE,FORTALEZA,413,6
2020-04-01 00:00:00,2020-04-01 00:00:00,DF,BRASÍLIA,370,4
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,AFONSO CLÁUDIO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,ALTO RIO NOVO,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,ARACRUZ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,CACHOEIRO DE ITAPEMIRIM,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,CARIACICA,7,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,CASTELO,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,GUARAPARI,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,INDEFINIDA,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,ITAPEMIRIM,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,LINHARES,7,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,SANTA TERESA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,SÃO MATEUS,3,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,SÃO ROQUE DO CANAÃ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,SERRA,22,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,VIANA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,VILA VELHA,36,0
2020-04-01 00:00:00,2020-04-01 00:00:00,ES,VITÓRIA,34,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,ÁGUAS LINDAS DE GOIÁS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,ANÁPOLIS,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,APARECIDA DE GOIÂNIA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,CALDAS NOVAS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,CAMPESTRE DE GOIÁS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,CATALÃO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,CIDADE OCIDENTAL,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,GOIANÉSIA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,GOIÂNIA,42,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,HIDROLÂNDIA,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,INDEFINIDA,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,ITUMBIARA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,JATAÍ,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,PARANAIGUARA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,RIO VERDE,7,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,SILVÂNIA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,TRINDADE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,VALPARAÍSO DE GOIÁS,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,GO,LUZIÂNIA,1,1
2020-04-01 00:00:00,2020-04-01 00:00:00,MA,AÇAILÂNDIA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MA,IMPERATRIZ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MA,SÃO LUÍS,68,1
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,ALFENAS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,ARAGUARI,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,BETIM,5,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,BOA ESPERANÇA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,BOM DESPACHO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,CAMPO BELO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,CAMPOS ALTOS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,CAPITÓLIO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,CARMO DO CAJURU,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,CONTAGEM,7,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,CORONEL FABRICIANO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,DIVINÓPOLIS,13,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,EXTREMA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,GOVERNADOR VALADARES,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,GUIMARÂNIA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,INDEFINIDA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,IPATINGA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,JUIZ DE FORA,24,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,LAGOA DA PRATA,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,LAVRAS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,MANHUAÇU,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,MURIAÉ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,NOVA LIMA,19,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,PATROCÍNIO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,POÇOS DE CALDAS,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,POUSO ALEGRE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,SABARÁ,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,SANTA LUZIA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,SÃO JOÃO DEL REI,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,SERRA DO SALITRE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,SETE LAGOAS,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,TIMÓTEO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,UBERABA,3,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,UBERLÂNDIA,14,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,UNAÍ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,MARIANA,2,1
2020-04-01 00:00:00,2020-04-01 00:00:00,MG,BELO HORIZONTE,188,2
2020-04-01 00:00:00,2020-04-01 00:00:00,MS,ALCINÓPOLIS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MS,CAMPO GRANDE,38,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MS,DOURADOS,3,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MS,NOVA ANDRADINA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MS,PONTA PORÃ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MS,RIO VERDE DE MATO GROSSO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MS,SIDROLÂNDIA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MS,TRÊS LAGOAS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MS,BATAYPORÃ,3,1
2020-04-01 00:00:00,2020-04-01 00:00:00,MT,CUIABÁ,19,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MT,NOVA MONTE VERDE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MT,RONDONÓPOLIS,5,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MT,TANGARÁ DA SERRA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,MT,VÁRZEA GRANDE,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PA,ABAETETUBA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PA,ANANINDEUA,7,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PA,BARCARENA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PA,BELÉM,25,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PA,CASTANHAL,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PA,ITAITUBA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PA,MARABÁ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PA,MARITUBA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PA,PARAUAPEBAS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PA,TUCURUÍ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PA,SANTARÉM,1,1
2020-04-01 00:00:00,2020-04-01 00:00:00,PB,CABEDELO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PB,CAMPINA GRANDE,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PB,IGARACY,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PB,JOÃO PESSOA,15,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PB,SOUSA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PB,PATOS,1,1
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,ALIANÇA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,BELO JARDIM,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,CAMARAGIBE,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,CARUARU,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,FERNANDO DE NORONHA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,IPUBI,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,JABOATÃO DOS GUARARAPES,6,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,PALMARES,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,PETROLINA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,SÃO LOURENÇO DA MATA,3,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,GOIANA,1,1
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,INDEFINIDA,5,1
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,OLINDA,5,1
2020-04-01 00:00:00,2020-04-01 00:00:00,PE,RECIFE,64,5
2020-04-01 00:00:00,2020-04-01 00:00:00,PI,PARNAÍBA,1,1
2020-04-01 00:00:00,2020-04-01 00:00:00,PI,SÃO JOSÉ DO DIVINO,1,1
2020-04-01 00:00:00,2020-04-01 00:00:00,PI,TERESINA,17,2
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,ALMIRANTE TAMANDARÉ,3,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,ARAPONGAS,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,ARAUCÁRIA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,ASSIS CHATEAUBRIAND,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,CAMBÉ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,CAMPO LARGO,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,CAMPO MOURÃO,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,CASTRO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,CIANORTE,8,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,COLOMBO,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,CONTENDA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,CURITIBA,97,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,FAXINAL,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,FAZENDA RIO GRANDE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,FOZ DO IGUAÇU,12,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,FRANCISCO BELTRÃO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,GOIOERÊ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,GUAÍRA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,GUARAPUAVA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,IBAITI,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,INDEFINIDA,5,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,IRETAMA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,LAPA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,LONDRINA,26,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,MARECHAL CÂNDIDO RONDON,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,MARIÓPOLIS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,MATINHOS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,MEDIANEIRA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,PARANAVAÍ,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,PATO BRANCO,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,PEABIRU,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,PINHAIS,5,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,PONTA GROSSA,3,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,QUATIGUÁ,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,QUATRO BARRAS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,RIO BRANCO DO SUL,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,RIO NEGRO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,SÃO JOSÉ DOS PINHAIS,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,TELÊMACO BORBA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,TERRA RICA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,UMUARAMA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,UNIÃO DA VITÓRIA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,VERÊ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,CASCAVEL,10,1
2020-04-01 00:00:00,2020-04-01 00:00:00,PR,MARINGÁ,10,2
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,ANGRA DOS REIS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,BARRA MANSA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,BELFORD ROXO,3,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,CAMPOS DOS GOYTACAZES,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,DUQUE DE CAXIAS,6,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,GUAPIMIRIM,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,INDEFINIDA,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,ITABORAÍ,4,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,MACAÉ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,MANGARATIBA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,MARICÁ,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,NOVA IGUAÇU,7,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,QUEIMADOS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,RESENDE,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,SÃO JOÃO DE MERITI,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,SÃO PEDRO DA ALDEIA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,SEROPÉDICA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,TERESÓPOLIS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,VALENÇA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,ARRAIAL DO CABO,1,1
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,MIGUEL PEREIRA,1,1
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,NITERÓI,62,1
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,PETRÓPOLIS,5,1
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,RIO BONITO,2,1
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,RIO DAS OSTRAS,3,1
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,SÃO GONÇALO,11,1
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,VOLTA REDONDA,12,1
2020-04-01 00:00:00,2020-04-01 00:00:00,RJ,RIO DE JANEIRO,697,20
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,AÇU,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,APODI,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,CAICÓ,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,CARNAUBAIS,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,CEARÁ-MIRIM,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,INDEFINIDA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,LUÍS GOMES,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,MACAÍBA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,MONTE ALEGRE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,PARNAMIRIM,11,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,PASSA E FICA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,SÃO GONÇALO DO AMARANTE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,SÃO JOSÉ DE MIPIBU,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,TIBAU,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,MOSSORÓ,20,1
2020-04-01 00:00:00,2020-04-01 00:00:00,RN,NATAL,48,1
2020-04-01 00:00:00,2020-04-01 00:00:00,RO,JARU,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RO,JI-PARANÁ,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RO,PORTO VELHO,7,1
2020-04-01 00:00:00,2020-04-01 00:00:00,RR,BOA VISTA,23,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RR,BONFIM,3,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,ALEGRETE,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,ALVORADA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,ANTA GORDA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,BAGÉ,15,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,BENTO GONÇALVES,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,CACHOEIRA DO SUL,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,CACHOEIRINHA,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,CAMAQUÃ,0,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,CAMPO BOM,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,CANGUÇU,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,CANOAS,8,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,CAPÃO DA CANOA,2,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,CAPÃO DO LEÃO,1,0
2020-04-01 00:00:00,2020-04-01 00:00:00,RS,CARLOS BARBOSA,1,0
